counter	obsInterval	tpInterval1	norm_tpInterval1	tpInterval2	norm_tpInterval2	spInterval1	norm_spInterval1	spInterval2	norm_spInterval2	norm_aveElementInterval	aveLastSlip	aveSlip	norm_lastEventSlip	norm_nextEventSlip	eventMag	eventID	firstSectionID	numSectionsInEvent	sectionsInEventString
1075	487.5622196605804	480.80335389844566	1.0140574	465.2444286265012	1.04797	445.5499157860445	1.0942931	435.9755075527974	1.1183248	1.011796	1.6897061	1.5834053	1.0762604	1.008552	6.93865	50635	71	3	Garlock_E + Death_Vlly-S + Hunter_Mtn + 
1076	96.17228458737044	40.85049160395196	2.3542504	40.4195292345036	2.3793519	13.9955105471986	6.8716526	13.995417309769543	6.8716984	2.3197558	0.6892703	0.2386625	1.0690787	0.3701726	6.0929	50638	23	1	San_Bernardino + 
1077	184.72107951401043	124.84371619082005	1.4796185	107.34195705375103	1.7208656	152.02791321742552	1.2150471	137.07699514091345	1.3475717	1.0872027	0.48943135	0.62500983	0.8178945	1.0444614	6.66985	50657	172	3	Great_Val_5 + Greenvalley + Concord + 
1078	452.5673549554497	502.0296441344131	0.90147537	488.1379732042265	0.92713	455.64824195894136	0.99323845	442.0826065172678	1.0237167	0.926869	2.0218446	1.8310853	1.0992621	0.9955477	7.16962	50658	133	4	Death_Vlly-NCu + Death_Vlly-N + Greenvalley + Hunter_Mtn + 
1079	306.3684866523723	246.78350670328243	1.2414464	194.69780474093375	1.573559	242.75244173724806	1.2620614	200.56977227455207	1.5274909	1.2239454	2.1544824	2.2194602	1.0140271	1.0446095	7.26711	50685	68	8	Pitas_Pt_East + Mt._Diablo + Hayward + Concord + Calaveras + Calaveras + Calaveras + SAF-S_Cruz_Mts + 
1080	77.66386905619652	167.33614197811627	0.46411893	159.14431546539132	0.48800907	156.41683316762527	0.4965186	149.62709424179167	0.5190495	0.49692103	0.6388555	0.60065037	1.1425165	1.0741912	6.74927	50771	26	2	Coyote_Cr + Borrego + 
1081	1211.643588522986	963.939170677874	1.256971	870.9170032742751	1.3912274	1159.662990691593	1.0448239	1104.3916891524445	1.097114	1.008255	1.2500973	1.5852224	0.8138139	1.0319804	6.90401	50854	30	2	Whittier + Rose_Cny-off + 
1082	42.93080677632642	46.904946453742845	0.9152725	44.05444982454827	0.9744942	31.463549465959414	1.3644617	30.912504641576515	1.3887845	0.8539047	1.4358293	1.007505	0.9916814	0.6958515	6.80695	50868	80	3	Panamint + SAF-Parkfield + SAF-Cholame + 
1083	2.4309236730307506	20.300255997528588	0.11974842	19.172334448055242	0.12679331	8.572416133114192	0.2835751	8.713629809574561	0.27897945	0.12869115	0.71084493	0.32307175	1.1672893	0.53052104	6.19274	50869	13	2	SAF-Parkfield + SAF-S_Mid_Peni + 
1084	669.6588731440869	542.4903322932815	1.2344162	525.0279774287665	1.2754728	233.0693826112094	2.8732169	225.57611704558528	2.9686604	1.0560455	0.83356726	0.35813874	1.3732777	0.5900231	5.92291	50926	178	1	Great_Val_12 + 
1085	159.5311409060625	110.66476112562167	1.4415712	103.84885018605254	1.5361859	116.38826768138698	1.3706806	114.00337645070715	1.3993546	1.3446957	1.5687919	1.7221912	0.94203424	1.034148	7.38487	50928	74	6	Cleghorn + San_Bernardino + San_Jacinto + Anza + Coyote_Cr + Borrego + 
1086	10.586460437797884	59.62772445533555	0.17754258	57.61943754039292	0.18373072	46.523850764787	0.2275491	42.4311091768107	0.2494976	0.14603224	1.0312333	0.759403	1.0409465	0.7665558	6.62297	50929	74	6	Cleghorn + SAF-Mojave + San_Bernardino + San_Jacinto + Anza + Chino_Central + 
1087	500.04855784336365	612.9311142033365	0.8158316	515.5820023231015	0.969872	658.2169579858804	0.7597017	545.8030030871546	0.9161704	0.9144308	0.54528415	0.5772461	1.2497808	1.3230371	6.34818	50956	84	1	Elmore_Ranch + 
1088	221.35679427439257	249.25298908153323	0.8880808	237.52480734539398	0.93193126	242.47113448999136	0.9129202	231.05589518560063	0.9580227	0.8839912	1.6377648	1.5931607	1.0469946	1.01848	7.16763	50985	176	4	Great_Val_10 + N_San_Gregorio + S_San_Gregorio + SAF-N_Mid_Peni + 
1089	180.18230144204034	194.6986956114786	0.92544174	167.13815767295628	1.078044	107.13144676986919	1.6818806	89.33894101846987	2.0168395	1.1833737	0.9337741	0.49912238	1.4868556	0.79475635	6.17038	51072	20	2	Imperial-N + Superstion_Hll + 
1090	19.40427291811861	16.045735968111252	1.2093103	14.325707456322599	1.3545071	17.093235476193364	1.1352019	16.287574976826683	1.1913543	1.0514911	0.455977	0.5184218	0.861048	0.97896624	6.50579	51111	13	1	SAF-Parkfield + 
1091	280.1185428588031	122.95391771153953	2.27824	104.0340936616318	2.6925647	100.07980286152964	2.7989519	95.09687281604282	2.9456127	1.110509	0.21078475	0.19267693	0.5868727	0.53645647	5.91436	51123	76	1	Owl_Lk + 
1092	82.18958853600752	64.34881730115166	1.277251	62.90372317754618	1.3065934	17.96349764141197	4.5753665	17.90330023105227	4.5907507	1.1870902	2.5178213	0.716608	1.0049685	0.28602841	6.2758	51155	1	1	SAF-Mendo_Offs + 
1093	59.50742930327038	58.14242534446039	1.023477	54.66662641886067	1.0885513	57.495394055307	1.0349947	55.45261079588262	1.0731223	0.9947454	1.0059266	1.0203897	1.0115002	1.0260433	6.82413	51184	20	3	Imperial-N + Imperial-C + Imperial-S + 
1094	1004.28958253743	623.5282846255832	1.610656	270.8490877120821	3.7079306	431.19066936690524	2.3291078	183.26826702031514	5.479888	1.338262	1.1196651	0.75761414	1.027169	0.6950272	6.61098	51185	179	3	Great_Val_13 + Imperial-N + Imperial-S + 
1095	132.70457433776235	106.36364544352197	1.2476498	91.26104642388829	1.4541206	89.66685044179188	1.4799737	89.85522481777618	1.476871	1.2049339	2.8809988	2.836619	0.9806455	0.9655392	7.4632	51206	66	9	Pleito + Anacapa-Dume + Bigpine + Cleghorn + Concord + SAF-Carrizo + SAF-Mojave + San_Bernardino + Snta_Ynez-E + 
1096	0.4357959018109233	66.11085157522534	0.0065918965	66.55002580560694	0.006548396	50.18048721747589	0.008684569	50.74376336607608	0.008588167	0.0069728317	2.3140173	1.7644162	1.1022238	0.84043515	6.91262	51207	16	3	SAF-Mojave + SAF-Carrizo + San_Bernardino + 
1097	210.0669345846326	173.341955940564	1.2118644	167.95787202043854	1.250712	179.18974197478465	1.1723156	167.31800537054247	1.2554951	1.1653066	0.9605156	0.95685637	1.0269988	1.0230862	6.86054	51213	44	3	Berryessa + Greenvalley + Bartlett_Spring + 
1098	663.5405649803719	652.7940271062711	1.0164623	653.079857857838	1.0160176	448.9894084896705	1.4778535	434.4231382344786	1.5274061	0.96816176	1.7626106	1.1724734	1.11617	0.74246675	6.57665	51315	127	1	Mono + 
1099	141.78176203197515	121.99624878383734	1.1621814	19.893820987263858	7.1269245	22.929591773621024	6.183353	14.858948429271635	9.541843	1.2355584	0.5748297	0.42934763	1.0096103	0.7540908	6.45801	51415	13	2	SAF-Parkfield + San_Juan + 
1100	94.02958142790075	77.91805381191763	1.2067753	72.67425935911187	1.2938498	82.20225114110544	1.1438808	78.53258124390763	1.1973321	1.132696	2.5239656	2.7274241	0.96714205	1.045104	7.41721	51425	1	5	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + Bartlett_Spring + 
1101	42.427847993898126	179.26359437541487	0.23667856	146.98868589103444	0.28864703	127.13241201220764	0.3337296	122.79490100434708	0.345518	0.25741276	0.7679381	0.6415384	1.1378278	0.9505456	6.85236	51472	32	6	Temecula + Julian + Coyote_Mt. + Collayomi + Chino_Central + Glen_Ivy + 
1102	229.03214219578433	222.4717858372499	1.0294884	193.60259207986638	1.1830014	184.88887690403328	1.2387557	147.98910875979283	1.5476284	0.99845064	1.2516341	0.9567445	1.0164992	0.7770082	6.58601	51511	123	3	Cerro_Prieto-N + Cerro_Prieto-S + Cerro_Prieto-W + 
1103	40.90089177303614	44.747094553190216	0.91404575	42.01693765755787	0.9734382	41.302715835538386	0.9902713	38.55085715336782	1.0609593	0.8092453	0.5929296	0.5440174	0.93115914	0.8543455	6.55539	51523	24	2	San_Jacinto + San_Bernardino + 
1104	840.7741850195952	848.8236745438481	0.9905169	512.0360566303882	1.6420214	881.0261960095812	0.9543124	533.2203420540845	1.5767857	0.89921355	0.8190118	0.8528965	0.9694931	1.0096036	6.77291	51566	13	2	SAF-Parkfield + San_Juan + 
1105	166.5484143654423	166.20883761237275	1.0020431	107.65955935796094	1.5469915	179.6819023813899	0.926907	139.90374036666518	1.1904501	0.8349665	0.36505422	0.47438845	0.8319268	1.08109	6.41872	51571	138	3	Mt._Diablo + Greenvalley + Concord + 
1106	120.69040352705903	77.05408396748852	1.5663077	69.8265075047648	1.7284325	81.97932065167517	1.4722055	78.18060869905227	1.5437384	1.3868223	1.2026205	1.346503	0.95937896	1.0741599	7.22276	51616	6	6	SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + Great_Val_8 + 
1107	13.369074197133383	50.98660476739342	0.26220757	39.3584132689442	0.33967513	38.36258402338323	0.34849253	33.38951244950992	0.40039742	0.2724341	0.9350122	0.79321295	1.0739988	0.91112155	6.91517	51617	7	6	SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + SAF-Parkfield + Great_Val_8 + 
1108	729.1531570602951	616.6104556793085	1.1825184	563.452540832386	1.2940809	623.658688870295	1.1691542	575.9446331957256	1.2660125	1.1445727	2.2412927	2.2909837	1.017009	1.0395567	7.51056	51679	71	8	Garlock_E + Garlock_W + Lockhart + Owl_Lk + Death_Vlly-S + Owens_Vlly + San_Bernardino + Tank_Cyn + 
1109	189.06703083174776	139.7780228057389	1.3526235	128.4976627869692	1.4713656	136.7006355475915	1.3830736	133.68424695760297	1.4142805	1.2584001	1.1010478	1.1454897	0.9559769	0.9945633	6.95422	51758	41	4	Rodgers_Creek + Mt._Diablo + Hayward + Hayward + 
1110	45.786288645778676	54.86016954907592	0.83459985	51.59405428695146	0.8874334	58.94329226198588	0.7767854	56.41118351457808	0.81165266	0.7650386	0.9670754	1.0573673	0.9662785	1.056496	6.81297	51768	20	3	Imperial-N + Imperial-C + Imperial-S + 
1111	23.6197336112109	18.20603893800655	1.2973571	17.452364137126114	1.3533831	17.969006806743742	1.3144708	16.659950475079526	1.4177554	1.2646651	0.55062497	0.5256242	1.051352	1.003616	6.50341	51876	13	1	SAF-Parkfield + 
1112	170.02801833359376	137.23604215164997	1.2389458	129.33631058691566	1.3146194	149.51296297992684	1.1372125	142.48718037165148	1.1932864	1.1672118	2.0865228	2.2986796	0.9892493	1.0898359	7.26935	51908	123	3	Cerro_Prieto-N + Cerro_Prieto-S + Cerro_Prieto-W + 
1113	2.598349857512251	101.52875222157246	0.025592256	102.41051555117416	0.025371905	50.97044840637625	0.050977577	51.13609642592225	0.05081244	0.022129513	2.1591468	1.0781152	0.93676066	0.4677477	6.35168	51909	123	3	Cerro_Prieto-N + Cerro_Prieto-S + San_Bernardino + 
1114	78.24584418788506	88.84220796134906	0.88072824	84.958426427841	0.9209898	76.9067436252441	1.017412	74.00790365754793	1.0572634	0.8001098	1.2848818	1.1192698	1.036441	0.90285134	7.08438	51944	74	6	Cleghorn + San_Bernardino + N_Frontal-W + Cucamonga + San_Jacinto + Anza + 
1115	238.23090113275296	245.5055528130495	0.9703687	217.2310787969718	1.0966704	211.17520557845225	1.1281197	200.6571608420505	1.1872535	0.96757513	1.9101418	1.7644051	1.0932397	1.0098295	7.3198	51947	38	7	N_Maacama + C_Maacama + Great_Val_2 + Great_Val_3 + Great_Val_4a + Bartlett_Spring + S_Maacama + 
1116	127.02890251573653	126.55968992865769	1.0037074	116.90915167184315	1.0865608	139.66888571571494	0.90950036	131.0019442598716	0.9696719	0.9301553	0.98627156	1.1051615	0.9648811	1.0811925	6.84657	51961	41	1	Rodgers_Creek + 
1117	391.7912022636816	348.87848678902793	1.1230019	330.6114197622058	1.1850504	321.53316228583424	1.2185094	310.4877782459829	1.261857	1.0433025	1.6081189	1.510236	0.9987751	0.9379817	7.00255	51973	132	2	White_Mtn + Death_Vlly-NCu + 
1118	104.32960283092459	122.97495992955092	0.84838086	122.90510481108562	0.84886307	25.53429517040127	4.0858617	25.398700444452636	4.107675	0.73273253	2.2229722	0.45938373	0.941304	0.19452325	6.10053	52039	48	1	Calaveras + 
1119	22.029255662464237	36.20952358400489	0.60838294	16.54491614555114	1.3314818	13.94194231792781	1.5800707	12.400909925937505	1.7764225	0.56531066	0.5755205	0.43136984	0.8789911	0.65883017	6.38186	52090	13	3	SAF-Parkfield + SAF-Cholame + San_Juan + 
1120	102.61248006634686	119.97736998132157	0.85526526	113.29354171390672	0.90572226	115.24641028338141	0.89037466	108.40477583832521	0.9465679	0.8763957	3.0011387	2.8716357	1.0591084	1.0134064	7.72925	52124	1	10	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + SAF-N_Coast_On + SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + 
1121	206.6820360904231	143.5516309808608	1.4397749	105.59611165279055	1.9572883	130.53821670909437	1.5833067	122.70460987650073	1.6843868	1.1735648	3.3748035	3.9215832	0.94089	1.0933313	7.61991	52295	97	8	Pitas_Pt_West + Bigpine + SAF-Parkfield + SAF-Cholame + SAF-Carrizo + Pitas_Pt_East + Snta_Ynez-W + Snta_Ynez-E + 
1122	44.262064320789264	149.9048610875823	0.2952677	116.79398164246477	0.37897557	98.70193393180456	0.4484417	94.32044640922864	0.46927327	0.30077887	4.1110935	3.3200357	1.1555383	0.93318933	7.46914	52296	100	8	Bigpine + Owens_Vlly + SAF-Parkfield + SAF-Cholame + SAF-Carrizo + SAF-San_Bernar + Snta_Ynez-W + Snta_Ynez-E + 
1123	26.583002921665216	45.76893334648756	0.5808089	42.280907167648834	0.62872356	36.28775962890943	0.7325612	31.41416987939837	0.8462106	0.60183877	0.7803248	0.5797713	1.1384648	0.8458647	6.55658	52297	24	3	San_Jacinto + SAF-Parkfield + San_Bernardino + 
1124	195.96687233777484	129.75262727398342	1.5103114	99.16716281973014	1.9761267	119.86440624640981	1.6349046	109.44866868733357	1.7904911	1.3751113	2.4604726	2.7155707	0.9713634	1.072073	7.69673	52302	99	13	Holser + N_Frontal-W + Pinto_Mtn + Cleghorn + SAF-Carrizo + SAF-Mojave + SAF-San_Bernar + SAF-Coachella + B_Northridge + Santa_Monica + San_Gabriel + San_Jacinto + Landers + 
1125	200.3507234988994	310.1673110506163	0.64594406	115.43810360494996	1.7355684	299.6512187350102	0.6686131	101.57765795275088	1.9723897	0.6612402	2.6303263	2.3145077	1.1700182	1.0295361	7.51751	52303	91	12	San_Jose + N_Frontal-W + Pinto_Mtn + Cleghorn + N_Frontal-E + Bartlett_Spring + SAF-Mojave + SAF-San_Bernar + SAF-Coachella + Burnt_Mtn + Raymond + Snta_Ynez-W + 
1126	403.9382298868374	342.46885915558425	1.1794889	324.7716493703571	1.2437607	348.86370916818305	1.1578683	330.9751101585865	1.220449	1.1395619	1.9434651	1.9805871	1.0059149	1.025129	7.40195	52381	44	2	Berryessa + Bartlett_Spring + 
1127	12.471466465484061	24.334951541035505	0.51249194	23.35802452361099	0.5339264	14.894446557556416	0.83732325	14.580295978673217	0.85536444	0.6962528	0.7840709	0.48942435	1.4458592	0.9025187	6.4413	52403	13	1	SAF-Parkfield + 
1128	152.6020234642416	169.8281546710579	0.89856726	151.0576044591685	1.010224	154.08116083544417	0.99040025	132.84246169209533	1.1487443	0.9354583	0.7590094	0.667485	1.107374	0.9738423	6.59465	52429	44	3	Berryessa + Greenvalley + Concord + 
1129	70.39354165666445	58.93334285237909	1.1944604	56.91212060937916	1.2368814	55.34517830105786	1.2719002	54.269625975546084	1.2971076	1.1981068	1.0675433	1.017976	1.0671538	1.0176046	6.81076	52487	20	3	Imperial-N + Imperial-C + Imperial-S + 
1130	73.70447611238701	98.99683352692486	0.74451345	86.43595068932011	0.85270625	67.90514670809122	1.0854034	62.668722768274854	1.1760967	0.7944996	0.82939315	0.6013356	1.0399344	0.7539844	6.59463	52524	48	3	Calaveras + Greenville + Hayward + 
1131	1108.0093920646582	971.6784817951441	1.1403046	865.1631538608078	1.2806941	1197.875220695215	0.924979	1118.5633632098925	0.9905647	1.3774141	1.1425846	1.4772396	1.4175512	1.8327419	6.7346	52552	176	2	Great_Val_10 + Great_Val_9 + 
1132	24.992787236792857	25.432472164365013	0.9827117	26.45957684746547	0.9445649	23.354592568912825	1.0701444	23.38178276927954	1.0689	0.945142	0.8417515	0.7438385	1.0210527	0.90228325	6.65138	52595	13	2	SAF-Parkfield + SAF-Cholame + 
1133	176.28275311261686	186.0072005591429	0.94772005	180.43497622619222	0.9769877	179.22688635190232	0.98357314	176.20192425263673	1.0004587	0.9284326	0.7439158	0.7264634	1.0696173	1.0445237	6.87391	52628	27	5	Borrego + Coyote_Cr + Earthqk_Valley + Superstion_Mt. + Superstion_Hll + 
1134	150.46539122093662	186.09948795703943	0.8085213	157.81860919343697	0.95340717	159.49907794769496	0.9433621	157.69932660494902	0.9541283	0.78694874	1.9085873	1.9071448	0.9536218	0.952901	7.14659	52657	48	5	Calaveras + Quien_Sabe + Hayward + Concord + Calaveras + 
1135	804.162080867086	646.7998587493413	1.2432935	612.6098238804749	1.3126823	672.675647584531	1.1954678	644.6930415688275	1.2473565	1.1598473	1.0482831	1.1031832	0.9867991	1.0384791	7.01309	52736	108	2	Hidalgo-Wc + Bullion-Mesq + 
1136	14.053251200377428	15.805731028010554	0.8891238	15.576395752591074	0.9022146	12.733021214537908	1.1036855	12.907350076960563	1.088779	0.8207075	0.53976494	0.44727516	0.9887849	0.8193547	6.40001	52754	13	1	SAF-Parkfield + 
1137	576.03952864983	445.45824064386755	1.2931392	389.4298977805986	1.4791867	487.2599853363347	1.1822016	458.3944911618989	1.2566458	1.1093094	0.6731184	0.79232174	0.8788433	1.0344787	6.51884	52814	59	1	Snta_Ynez-W + 
1138	989.0484854463377	905.3437866212582	1.0924562	775.6099257974158	1.275188	1266.0259523405891	0.78122294	1202.1057725033552	0.82276326	1.1061133	0.9649734	1.4955972	1.1259079	1.7450272	6.75572	52842	50	2	West_Napa + Great_Val_8 + 
1139	105.85424445824547	128.11744282037046	0.8262282	124.03258922689115	0.853439	109.54286559224818	0.96632713	106.49846773805513	0.99395084	0.8344692	1.1267273	0.9674452	1.0711523	0.9197267	6.75361	52981	41	1	Rodgers_Creek + 
1140	21.827225598794442	15.740423811590775	1.3866987	14.597244684550231	1.4952977	19.09605899596154	1.1430225	17.597919789616398	1.2403299	1.1533769	0.45476973	0.54825425	0.86638016	1.0444772	6.53429	52989	13	1	SAF-Parkfield + 
1141	136.37561987108825	165.14749907941155	0.8257807	162.47347187513495	0.8393716	147.20016083825053	0.9264638	142.66275726807328	0.95593005	0.8123438	0.8382674	0.7360558	1.0119618	0.8885713	7.00241	53010	32	3	Temecula + Julian + Glen_Ivy + 
1142	92.35685699407537	68.34705380806615	1.3512925	60.33090457584639	1.5308383	65.95237828501755	1.4003568	60.3913607154413	1.5293058	1.2655171	0.9456453	0.94659287	0.96124685	0.9622101	6.93065	53011	32	5	Temecula + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + SAF-S_Mid_Peni + Glen_Ivy + 
1143	97.77493517628616	78.57672405673743	1.2443244	73.06672939260541	1.3381594	77.73478991369038	1.2578015	74.3431559287882	1.3151841	1.1726056	2.5948482	2.6401784	0.9982956	1.0157351	7.38649	53022	1	5	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + Little_Salmon + 
1144	116.21214362878669	126.42846173723937	0.9191929	98.09436921017907	1.1846974	121.45721302702897	0.9568155	112.57089659520673	1.0323462	0.7375917	0.38999754	0.4475524	0.9314958	1.0689636	6.31634	53030	45	2	Greenvalley + Concord + 
1145	301.8021235294797	311.0863595700682	0.9701554	262.6602240145059	1.149021	260.88529930499504	1.1568384	240.30865868080076	1.2558937	0.51733387	0.657023	0.6011124	1.0638372	0.9733079	6.76662	53096	97	3	Pitas_Pt_West + Snta_Ynez-W + Santa_Rosa_Isl + 
1146	66.69430172791425	63.06982613663114	1.0574677	56.5020153259405	1.180388	60.21715427745314	1.1075631	56.9922628788358	1.1702343	0.98545253	1.0005991	1.0092809	1.012533	1.0213183	6.83704	53141	83	5	Laguna_Salada + Imperial-N + Imperial-C + Imperial-S + Superstion_Hll + 
1147	849.2424502285977	825.528310153218	1.028726	626.6522847311838	1.3552052	238.25481112567934	3.5644293	179.44713107632853	4.7325497	1.3079334	1.3870847	0.39720333	1.7376169	0.49758115	6.15345	53206	43	2	Hayward + Great_Val_7 + 
1148	19.737954526437715	17.782203373410145	1.1099837	16.78012441640135	1.1762699	17.19597026612443	1.1478244	16.4548059715405	1.1995252	1.1041396	0.55459476	0.54384273	1.0341166	1.0140681	6.49329	53233	13	1	SAF-Parkfield + 
1149	255.9612937193512	270.4458199798975	0.94644207	244.02635042088468	1.0489085	244.02465539100604	1.0489157	220.9146637822866	1.1586432	0.93582004	1.5950571	1.4439896	1.0318735	0.9341449	7.1574	53324	176	3	Great_Val_10 + N_San_Gregorio + S_San_Gregorio + 
1150	127.85458311428533	144.343218974322	0.8857679	135.48426112275783	0.9436859	136.03009863346475	0.9398992	134.3848042286163	0.95140654	0.89699435	2.2261972	2.2081316	1.052602	1.0440601	7.24548	53335	34	4	Coyote_Mt. + Cerro_Prieto-N + Cerro_Prieto-S + Cerro_Prieto-W + 
1151	193.5976686419018	177.84128844890276	1.088598	164.00574420598716	1.1804322	180.8725695996548	1.070354	172.24717503569818	1.1239526	1.0486971	0.9222576	0.9686018	1.0078611	1.058507	6.86413	53343	170	2	Great_Val_4a + Berryessa + 
1152	421.4226631525776	469.2934677121662	0.89799386	464.42499786855115	0.90740734	336.7061647213104	1.2516036	330.8347893450704	1.273816	0.9181671	1.5295768	1.0895994	1.0700114	0.7622264	6.76706	53444	37	1	S_San_Gregorio + 
1153	247.72530466808587	189.85497845455694	1.3048133	156.33981729966476	1.5845311	242.66879466081693	1.0208371	212.6406654139488	1.164995	1.2083149	0.6127302	0.83338565	0.9986487	1.3582805	6.41622	53453	29	1	Superstion_Hll + 
